,pg_losses,entropy_losses,value_losses
0,-0.01256500008457806,-7.09579078356425,562.6739461263021
1,-0.010179266430592785,-7.09332423210144,676.2435384114583
2,-0.009950833926268388,-7.085112380981445,433.7983703613281
3,-0.01375481162685901,-7.073993492126465,522.5634958902995
4,-0.010037475550537541,-7.062221209208171,836.5493713378906
5,-0.0074209306830501495,-7.051166502634684,584.5689453125
6,-0.02068922439745317,-7.037777853012085,141.7401570638021
7,-0.018330571598683794,-7.013822333017985,41.86750424702962
8,-0.019513617541330557,-6.979200331370036,20.702670033772787
9,-0.01791759205516428,-6.957144323984782,14.738167985280354
10,-0.012722815719583499,-6.954619741439819,38.33434193929036
11,-0.005175091960700229,-6.958615398406982,91.86743418375652
12,-0.008250218451333542,-6.950176000595093,84.96989542643229
13,-0.008917455204452078,-6.93695764541626,89.31132787068685
14,-0.013645306699133167,-6.92621955871582,47.51849517822266
15,-0.009882515451560417,-6.924990876515706,55.04416275024414
16,-0.008537217466315876,-6.914853223164877,269.23412729899087
17,-0.003619287084438838,-6.909456729888916,335.2929646809896
18,-0.015560783608816565,-6.910517787933349,11.442172114054362
19,-0.015043089406875272,-6.904184087117513,5.696806367238363
20,-0.004091644054278731,-6.899168491363525,4.323466062545776
21,-0.013612392405048013,-6.894994767506917,3.364992038408915
22,-0.01608663766188935,-6.884690062204997,10.23555949529012
23,-0.002605101951242735,-6.8725154558817545,66.94012870788575
24,-0.010382699692854658,-6.86928358078003,48.68100280761719
25,-0.0039992723230777,-6.868088912963867,35.60631726582845
26,-0.009200756908588422,-6.868047650655111,21.08371327718099
27,-0.007381491689011454,-6.867688465118408,7.7443492889404295
28,-1.18086327953885e-05,-6.86826933224996,149.305522664388
29,-0.003349381899230745,-6.868516381581625,284.93997853597006
30,-0.009767943751649,-6.870970074335734,11.851905695597331
31,-0.015847806194991185,-6.876138178507487,6.48388573328654
32,0.018454400279248755,-6.878570302327474,9.532029104232787
33,-0.006839923515023353,-6.8773268699646,6.590131187438965
34,-0.01236169979092665,-6.8751934687296545,4.99382054011027
35,0.013596936138734842,-6.864710728327434,56.55067596435547
36,-0.003047818948815954,-6.8633609453837074,33.382636006673174
37,-0.004924165287714762,-6.861953004201253,29.83641751607259
38,-0.007001275440416066,-6.861076354980469,20.594193585713704
39,-0.0074545271267804,-6.860279862085978,3.8534102996190387
40,-0.00039430520943521213,-6.865289751688639,103.35885543823242
41,-0.0028309838254547987,-6.865815989176432,278.19483388264973
42,-0.011857503545858588,-6.866710488001505,28.2068328221639
43,-0.007885771427148332,-6.87012791633606,10.075788815816244
44,-0.009484327913620897,-6.8662891070048016,16.557100995381674
45,-0.008828278757088507,-6.865163056055705,10.473356326421102
46,-0.009970987252503012,-6.864803504943848,6.878662522633871
47,-0.01060586196836084,-6.866595792770386,34.26224899291992
48,-0.008891503020034481,-6.865386422475179,27.169503211975098
49,-0.002970083969072827,-6.8608446756998696,29.131777826944987
50,-0.01379680701259834,-6.860017808278402,15.787215042114259
51,-0.014464049227535724,-6.854708115259807,2.248230719566345
52,0.0034484294010326266,-6.82264518737793,78.17739562988281
53,-0.00015926976872530454,-6.816857274373373,230.9380137125651
54,-0.006232623027911662,-6.816730101903279,62.46796595255534
55,-0.007472959676912676,-6.817543951670329,14.175374952952067
56,-0.0074985980109583275,-6.817705202102661,20.65113115310669
57,-0.008684307627845556,-6.8164379596710205,16.549201265970865
58,-0.006506319124794876,-6.814458354314168,12.551133918762208
59,-0.007086457874781142,-6.815897289911906,15.91581621170044
60,-0.007596963077473143,-6.821849536895752,37.92082633972168
61,-0.004762940738388958,-6.822872749964396,22.189080429077148
62,-0.005636745662195608,-6.822753985722859,12.355865319569906
63,-0.018846312391300066,-6.8329097906748455,2.23794678846995
64,0.04129969974358876,-6.859025875727336,62.75491765340169
65,0.0020962022594176234,-6.862922112147014,191.51593017578125
66,-0.004252660796434308,-6.86291135152181,83.58976364135742
67,-0.004343031178238258,-6.862042872111003,16.200725936889647
68,-0.0037240312463836744,-6.860789203643799,25.02902825673421
69,-0.0030892521477047315,-6.8595207532246905,22.461551078160603
70,-0.006611035066695573,-6.857350174585978,6.2174995342890425
71,-0.016217107744887473,-6.839645147323608,8.901171207427979
72,-3.2220974874993164e-05,-6.821478001276652,38.30088653564453
73,-0.002362794382497668,-6.8186789353688555,20.127757835388184
74,-0.011128053350451713,-6.818041276931763,11.632971922556559
75,-0.01724528962513432,-6.82020541826884,1.8650702993075052
76,-0.003807059432923173,-6.82922298113505,40.993216323852536
77,-0.004096809595769931,-6.830091778437296,132.5245844523112
78,-0.0019806581219503033,-6.829999287923177,154.80220769246418
79,-0.0046532845975889355,-6.830798753102621,18.695813624064126
80,-0.004466744256205857,-6.831192398071289,20.738150628407798
81,-0.0034648746872941653,-6.828391138712565,17.818355576197305
82,-0.009154396178200842,-6.818788290023804,6.266099484761556
83,-0.014744579219647372,-6.803174734115601,8.46153899828593
84,-0.008293585875071586,-6.812652047475179,21.556453069051106
85,-0.006827083879034035,-6.808367919921875,32.57849292755127
86,-0.002989033613509188,-6.799826002120971,13.241705322265625
87,-0.01471290267072618,-6.793481047948202,4.0739283243815105
88,-0.018915556742770907,-6.794713958104452,4.6409745136896765
89,0.0055882624971369905,-6.792585388819377,102.96186955769856
90,-0.0024170920931889366,-6.791430981953939,174.23822479248048
91,-0.008137649309355765,-6.791058476765951,23.692538833618165
92,-0.0033117537100527746,-6.7899625142415365,19.458684317270915
93,-0.005167041013676984,-6.790115531285604,16.95602288643519
94,-0.0067784377499871575,-6.792641941706339,6.49011332988739
95,-0.009601692824314037,-6.796015644073487,8.92475175857544
96,-0.008770347475122738,-6.794718567530314,20.769252332051597
97,-0.009461573077715002,-6.796083704630534,33.689829699198405
98,-0.011318192405936619,-6.797781642278036,10.448291285832722
99,-0.012195825634989887,-6.801396703720092,5.490875991185506
100,-0.018589611133696355,-6.813896942138672,2.684612592061361
101,0.002961058115276198,-6.815790891647339,80.19140701293945
102,-0.0014554454520596968,-6.815474891662598,190.02137959798176
103,-0.004899058771601025,-6.8158328851064045,22.609440040588378
104,-0.004563643070772135,-6.8166198094685875,12.965271107355754
105,-0.0034925772517453877,-6.814567518234253,11.464548945426941
106,-0.010328330220848633,-6.811230754852295,5.636921612421672
107,-0.008829497286933474,-6.804067611694336,5.207131242752075
108,0.00467439581019183,-6.806920401255289,23.749642276763915
109,-0.011355085311030659,-6.80870353380839,29.537213865915934
110,-0.002251013630302623,-6.800194168090821,10.433268944422403
111,-0.01261243928068628,-6.795093679428101,6.8015774091084795
112,-0.022415081248618664,-6.781483062108358,1.6311778823534648
113,-0.0034830153648120663,-6.786346737543742,57.221669387817386
114,2.8496220935873376e-05,-6.786937967936198,197.56502787272134
115,-0.007922986101402785,-6.78713124593099,26.38884563446045
116,-0.008431403331148129,-6.787453015645345,10.544750626881918
117,-0.003867332228643742,-6.78957789738973,16.115646243095398
118,-0.007218266949682099,-6.792112032572429,8.08108774026235
119,-0.007558289410326324,-6.790524164835612,4.398231140772501
120,-0.008679796043240155,-6.785881408055624,21.021932983398436
121,-0.014632469516557951,-6.789368899663289,28.19321845372518
122,-0.0036226254577438038,-6.790328296025594,18.894283707936605
123,-0.008648515888489782,-6.789117590586344,7.505024894078573
124,-0.018543786439113318,-6.786998589833577,1.6161497513453165
125,0.003645245707593858,-6.793362140655518,52.16570199330648
126,-0.0016118459791565935,-6.794345919291178,155.9306447347005
127,-0.00986438551529621,-6.796407159169515,52.296468861897786
128,-0.00660335641017203,-6.79981525739034,14.705855019887288
129,-0.003743477584794164,-6.797307125727335,23.571229203542075
130,-0.00627023727283813,-6.795458157857259,9.518406510353088
131,-0.002787553643186887,-6.794778839747111,8.56815763314565
132,-0.009170429094228893,-6.788896067937215,11.93593562444051
133,-0.01327302395948209,-6.785845359166463,37.292327626546225
134,-0.003925964760128409,-6.784601449966431,14.434516064325969
135,-0.00894083662230211,-6.788541269302368,6.261046441396077
136,-0.016688050923403353,-6.789849980672201,1.868814265727997
137,-0.006411486169478546,-6.779684178034464,40.94828039805095
138,-0.0012227032401521379,-6.778959131240844,132.60040918986002
139,-0.006721957918974415,-6.778169552485148,66.68740221659343
140,-0.009022161111109503,-6.776005824406941,15.015142091115315
141,0.0031146233823771277,-6.772322750091552,29.591887346903484
142,-0.002916713938854324,-6.771189467112223,13.080419659614563
143,-0.005693076356935004,-6.769603935877482,9.102996349334717
144,-0.016701690604289374,-6.7701242129007975,8.751157251993815
145,-0.006941414065659046,-6.768683433532715,39.12868429819743
146,-0.0046588125924851434,-6.770230150222778,15.732452074686686
147,-0.006615127531889206,-6.771471055348714,6.337589089075724
148,-0.020284619593682388,-6.767814016342163,1.7099986712137858
149,-0.003297537596275409,-6.768713982899984,28.48076623280843
150,0.0005926302813653214,-6.766505432128906,72.07521235148111
151,-0.000610824081619891,-6.766278203328451,119.5528793334961
152,-0.003874776328060155,-6.765956735610962,20.77172218958537
153,-0.0048514743568375705,-6.764445606867472,24.139763418833414
154,-0.0035919661262596493,-6.764767344792684,17.198609948158264
155,-0.007150197504476334,-6.763206418355306,8.505241465568542
156,-0.013902754010632633,-6.7601799964904785,9.687832816441853
157,-0.012278905200461546,-6.7555305163065595,19.73987741470337
158,-0.007725170180977633,-6.755152320861816,34.73530877431234
159,-0.004822996227691571,-6.7542749087015785,11.37884651819865
160,-0.013885921336865673,-6.74119758605957,3.651736267407735
161,-0.018561246882988294,-6.7334468523661295,4.710828240712484
162,0.005737692086646954,-6.738016351064046,69.44914677937825
163,0.0011511059012264014,-6.736985222498576,128.5586789449056
164,-0.006839460616280727,-6.736793327331543,22.562010097503663
165,-0.0028843384274902443,-6.735500637690226,21.114251979192098
166,-0.005982526289032345,-6.734867286682129,14.757634480794271
167,-0.00591446248969684,-6.735008716583252,10.516727781295776
168,-0.012229177916500097,-6.734093793233236,10.17004262606303
169,-0.005802764388499781,-6.729365460077921,19.814924081166584
170,-0.004741731658577919,-6.7308426856994625,34.41459636688232
171,-0.009582548109271253,-6.736784092585245,9.43555145263672
172,-0.012551725840118403,-6.739992380142212,5.557766628265381
173,-0.01996619291215514,-6.726412312189738,3.2033103942871093
174,0.005351893324404955,-6.718570899963379,57.43114064534505
175,0.0023607891829063496,-6.715780719121297,133.96363906860353
176,-0.004496106652368326,-6.716259463628133,25.06064780553182
177,-0.0018806545815702217,-6.718640152613322,22.866455841064454
178,-0.005311607520949716,-6.716042359670003,18.453282062212626
179,-0.010282261413522065,-6.7159826278686525,8.758113916714986
180,-0.01844241193806132,-6.721476475397746,6.102801783879598
181,-0.0030946280496815842,-6.728276046117147,20.835516770680744
